Date,Category,Open,High,Low,Close,Adj Close,Volume
16-01-2020,TCS,2226.949951,2249,2215,2238.800049,2143.400879,3117214
17-01-2020,TCS,2240.75,2253.550049,2213,2219.100098,2124.540771,3281059
20-01-2020,TCS,2194.899902,2242.199951,2156.199951,2170.350098,2077.86792,5817599
21-01-2020,TCS,2169.949951,2186.550049,2158.050049,2171.050049,2078.53833,1902980
22-01-2020,TCS,2181,2210,2173.699951,2206.899902,2112.860352,1773686
23-01-2020,TCS,2209.800049,2217.75,2183.699951,2190.949951,2102.353516,2069866
24-01-2020,TCS,2190.949951,2190.949951,2170,2183.399902,2095.108643,1319430
27-01-2020,TCS,2189.699951,2193.449951,2165,2169.25,2081.531006,1549101
28-01-2020,TCS,2174,2187.800049,2152,2183.75,2095.444336,1743024
29-01-2020,TCS,2185,2186.949951,2150,2154.600098,2067.473633,2306761
30-01-2020,TCS,2160,2165,2125,2137.850098,2051.400635,2098567
31-01-2020,TCS,2139.399902,2144.350098,2071.600098,2079.050049,1994.978638,3287223
03-02-2020,TCS,2152,2194.699951,2093.199951,2102.5,2017.47998,4728073
04-02-2020,TCS,2129,2136.699951,2086.600098,2107.75,2022.517578,3509339
05-02-2020,TCS,2115,2156.699951,2104.300049,2146.550049,2059.749023,2439322
06-02-2020,TCS,2145,2174.199951,2115.5,2128.350098,2042.284668,2640065
07-02-2020,TCS,2139,2151,2119,2136.550049,2050.153076,2083442
10-02-2020,TCS,2140.899902,2167,2119,2161.949951,2074.525635,2383032
11-02-2020,TCS,2163,2174.800049,2147.600098,2153.399902,2066.321777,1335820
12-02-2020,TCS,2151.100098,2185,2150,2170.75,2082.969971,1620407
13-02-2020,TCS,2172.949951,2197,2171,2191.949951,2103.3125,1645948
14-02-2020,TCS,2188,2212,2171,2184.199951,2095.875977,1500115
17-02-2020,TCS,2196.949951,2217,2190.199951,2203.25,2114.156006,1774724
18-02-2020,TCS,2199.949951,2221,2186.050049,2215.75,2126.150146,2486223
19-02-2020,TCS,2215.75,2230,2190.5,2196.350098,2107.534912,1760463
20-02-2020,TCS,2204.5,2214.399902,2151.25,2156.800049,2069.584473,2317278
24-02-2020,TCS,2156,2178.949951,2106.699951,2115.350098,2029.810425,3092877
25-02-2020,TCS,2115.5,2176.649902,2111,2156.149902,2068.960449,2674567
26-02-2020,TCS,2154,2163.899902,2112.949951,2123.600098,2037.726807,2686842
27-02-2020,TCS,2119.949951,2119.949951,2086.199951,2105.5,2020.358887,2349001
28-02-2020,TCS,2068,2069.5,1990,2000.150024,1919.268677,4298076
02-03-2020,TCS,2035,2053.949951,1985.699951,2001.300049,1920.372437,2667076
03-03-2020,TCS,2020,2060,2012,2036.199951,1953.861084,2757585
04-03-2020,TCS,2056,2094.449951,2025,2083.199951,1998.960449,3237002
05-03-2020,TCS,2085.699951,2147.75,2084.050049,2125.050049,2039.118164,3937056
06-03-2020,TCS,2098,2123.649902,2071.600098,2116.449951,2030.865967,2595027
09-03-2020,TCS,2075,2079.899902,1935,1972.349976,1892.59314,4940975
11-03-2020,TCS,1933,1987.300049,1920,1953.699951,1874.697021,6796449
12-03-2020,TCS,1904,1908.400024,1758.349976,1769.849976,1698.281738,8728786
13-03-2020,TCS,1687.900024,1820,1506.050049,1806.300049,1733.257935,8029720
16-03-2020,TCS,1755,1842.25,1675.849976,1696.400024,1627.80188,7844271
17-03-2020,TCS,1730,1731,1623.150024,1658,1590.954346,5713248
18-03-2020,TCS,1676.800049,1713.550049,1627.75,1654.400024,1587.500122,7258778
19-03-2020,TCS,1559.699951,1685.449951,1546.75,1636.349976,1581.652588,5135111
20-03-2020,TCS,1630,1869,1627,1797.449951,1737.36731,8547498
23-03-2020,TCS,1620,1750,1617.75,1669.699951,1613.887695,7003490
24-03-2020,TCS,1653.050049,1770,1632.849976,1703.150024,1646.219482,6350865
25-03-2020,TCS,1700,1810,1680,1750.300049,1691.793701,2765520
26-03-2020,TCS,1831.599976,1832.050049,1722.550049,1790.949951,1731.084595,4556067
27-03-2020,TCS,1820,1850,1750.400024,1824.5,1763.513062,4331250
30-03-2020,TCS,1766,1905,1763.550049,1778.5,1719.050781,8513547
31-03-2020,TCS,1837.400024,1855,1780,1826.099976,1765.059814,3927593
01-04-2020,TCS,1825.900024,1834.75,1702,1708.75,1651.631958,4941878
03-04-2020,TCS,1740,1740,1650,1654.199951,1598.905762,5735369
07-04-2020,TCS,1710,1785.849976,1705,1775.199951,1715.861206,5427577
08-04-2020,TCS,1760,1806,1701,1705.449951,1648.442505,6285615
09-04-2020,TCS,1750.449951,1778.800049,1731.199951,1766.150024,1707.11377,5307397
13-04-2020,TCS,1761,1787,1746,1759.25,1700.444336,2990438
15-04-2020,TCS,1785,1812,1727.800049,1735.150024,1677.14978,4761399
16-04-2020,TCS,1709.949951,1764.900024,1675.050049,1716.050049,1658.688477,6245533
17-04-2020,TCS,1800,1851.949951,1753,1806.199951,1745.824951,9895823
20-04-2020,TCS,1830,1830,1802.5,1818.650024,1757.858643,3244282
21-04-2020,TCS,1765,1794.599976,1727.699951,1737.650024,1679.566162,5122541
22-04-2020,TCS,1737.650024,1790,1719.150024,1769.5,1710.351807,3829836
23-04-2020,TCS,1780,1900,1760.849976,1878.25,1815.466553,5934366
24-04-2020,TCS,1840.699951,1851.949951,1807.800049,1818.550049,1757.762207,2987102
27-04-2020,TCS,1832.300049,1875,1825,1836.599976,1775.208618,3374741
28-04-2020,TCS,1865,1868,1832.599976,1859.050049,1796.908447,2678505
29-04-2020,TCS,1874,1912.550049,1850.050049,1905.650024,1841.950562,4241510
30-04-2020,TCS,1980,2032,1942.199951,2014.449951,1947.11377,5915544
04-05-2020,TCS,1966,1966,1913.650024,1930.449951,1865.921509,3729348
05-05-2020,TCS,1955.099976,1977,1927,1932.75,1868.144775,2905528
06-05-2020,TCS,1939.800049,1953.699951,1893.599976,1903.599976,1839.969116,3517431
07-05-2020,TCS,1910,1934.449951,1883.349976,1891.650024,1828.418457,3166754
08-05-2020,TCS,1939.099976,1939.5,1886.25,1893.400024,1830.110107,2686530
11-05-2020,TCS,1909,1951.400024,1909,1935.300049,1870.609497,2449841
12-05-2020,TCS,1933.400024,1956.5,1910.25,1949.5,1884.334717,3256595
13-05-2020,TCS,1994,1994,1925.650024,1949.650024,1884.479736,2656665
14-05-2020,TCS,1910,1923.099976,1891.099976,1902.349976,1838.760864,2263146
15-05-2020,TCS,1916,1917.400024,1865.199951,1892.900024,1829.626831,3173682
18-05-2020,TCS,1907,1952.949951,1872.099976,1945.599976,1880.565063,3727694
19-05-2020,TCS,1903,1966.449951,1903,1948.650024,1883.513184,3198693
20-05-2020,TCS,1950,1962.900024,1931.699951,1953.599976,1888.297852,2778505
21-05-2020,TCS,1946,1998,1941.150024,1991.199951,1924.640869,3400908
22-05-2020,TCS,1977.099976,2032,1961.25,2020.349976,1952.816528,3663418
26-05-2020,TCS,2015,2024,1925,1943,1878.052002,4575317
27-05-2020,TCS,1959,2010,1941.25,2005.300049,1938.269531,3482160
28-05-2020,TCS,1988.5,2014,1971.300049,2004.300049,1937.302979,3475681
29-05-2020,TCS,1982,2002.650024,1962.400024,1972.349976,1906.420898,7237735
01-06-2020,TCS,1990,2060,1981.099976,2045.25,1976.884155,3747773
02-06-2020,TCS,2060.199951,2081,2040.050049,2047.150024,1978.720703,2443886
03-06-2020,TCS,2051.850098,2063.75,2020,2046.150024,1983.567871,3699799
04-06-2020,TCS,2046.75,2100,2046.75,2091.550049,2027.578735,4048593
05-06-2020,TCS,2091.600098,2098,2040.300049,2048.25,1985.603271,3573289
08-06-2020,TCS,2078.25,2095,2062.100098,2071.75,2008.385132,2957841
09-06-2020,TCS,2063.100098,2095.5,2060.25,2072.050049,2008.675537,2909439
10-06-2020,TCS,2077.050049,2132,2073.5,2108.75,2044.253052,5168397
11-06-2020,TCS,2100,2105,2061.800049,2067.649902,2004.410034,2269513
12-06-2020,TCS,2011.199951,2049.199951,2011,2039.5,1977.121094,2842642
15-06-2020,TCS,2039.099976,2059,2000.949951,2029.900024,1967.814697,2399022
16-06-2020,TCS,2065,2073.949951,2031,2045.800049,1983.228394,2146528
17-06-2020,TCS,2046,2058.850098,2026.550049,2047.800049,1985.167358,2703527
18-06-2020,TCS,2045,2059.199951,2025.199951,2038.099976,1975.763916,1944389
19-06-2020,TCS,2042,2090,2032,2044.599976,1982.065063,5681758
22-06-2020,TCS,2050,2052.25,2019.150024,2027.949951,1965.924316,3196138
23-06-2020,TCS,2027,2044,2010,2035.300049,1973.049805,4205944
24-06-2020,TCS,2034,2064.25,2031.599976,2042.199951,1979.738403,2560937
25-06-2020,TCS,2035,2060,2009.25,2016.099976,1954.43689,3043931
26-06-2020,TCS,2025,2132,2019.949951,2118.850098,2054.044434,6300722
29-06-2020,TCS,2108,2127.600098,2091.300049,2101.649902,2037.370361,3076341
30-06-2020,TCS,2100,2111.899902,2075.050049,2082.149902,2018.466431,3071725
01-07-2020,TCS,2079.699951,2113.949951,2079.5,2092.050049,2028.064087,2503466
02-07-2020,TCS,2102,2165,2098,2157.149902,2091.172852,3758699
03-07-2020,TCS,2163.649902,2205,2160.25,2199.649902,2132.372803,4185208
06-07-2020,TCS,2205,2269.899902,2205,2263.199951,2193.979492,5190366
07-07-2020,TCS,2275,2302.699951,2232.149902,2269.899902,2200.474121,5630055
08-07-2020,TCS,2270,2274.399902,2207.600098,2218.899902,2151.03418,2793358
09-07-2020,TCS,2229,2244.5,2191.050049,2204.350098,2136.929199,3443998
10-07-2020,TCS,2205.25,2249.850098,2176,2222.350098,2154.378418,9610320
13-07-2020,TCS,2220,2244.949951,2210,2220,2152.100586,2963503
14-07-2020,TCS,2210,2239,2165,2171.949951,2105.52002,2976738
15-07-2020,TCS,2185,2260,2181.100098,2233.899902,2165.575195,5569321
16-07-2020,TCS,2244,2333,2220.100098,2234.75,2171.259277,8582118
17-07-2020,TCS,2237,2243.899902,2190.050049,2200.75,2138.225098,4509135
20-07-2020,TCS,2201,2226.899902,2190.800049,2207.899902,2145.171875,2952646
21-07-2020,TCS,2230,2238.649902,2201.149902,2225.050049,2161.834717,2665286
22-07-2020,TCS,2231,2231,2184.199951,2190.949951,2128.703613,2861534
23-07-2020,TCS,2190.949951,2190.949951,2163,2171.199951,2109.514404,2265766
24-07-2020,TCS,2154.5,2163,2125.100098,2157.399902,2096.106445,3665100
27-07-2020,TCS,2165,2215,2163.5,2206.800049,2144.103027,4248480
28-07-2020,TCS,2215,2320,2215,2309.75,2244.128174,8092319
29-07-2020,TCS,2292,2342,2246.050049,2276.050049,2211.385742,6090431
30-07-2020,TCS,2285.899902,2358,2272.25,2279.5,2214.737305,7098496
31-07-2020,TCS,2303.149902,2334.800049,2257.449951,2281.399902,2216.583252,4723290
03-08-2020,TCS,2290.449951,2303.850098,2230.699951,2254.149902,2190.108154,4012337
04-08-2020,TCS,2259.949951,2269.649902,2225.050049,2249.699951,2185.784424,2927928
05-08-2020,TCS,2260,2300,2253,2259.5,2195.306152,3800641
06-08-2020,TCS,2275,2319.5,2265.350098,2308.100098,2242.525391,4748047
07-08-2020,TCS,2308,2328,2287,2295.350098,2230.137695,3165491
10-08-2020,TCS,2318,2325,2276.050049,2282.800049,2217.944336,2929353
11-08-2020,TCS,2283,2312,2275.600098,2279.899902,2215.126221,2774423
12-08-2020,TCS,2288.350098,2296.399902,2246.550049,2257.350098,2193.217285,3415751
13-08-2020,TCS,2273,2300,2250.5,2254.449951,2190.399658,2695682
14-08-2020,TCS,2277,2281.300049,2233.100098,2242.149902,2178.44873,2270405
17-08-2020,TCS,2263,2270,2238.25,2253.399902,2189.37915,2625630
18-08-2020,TCS,2262.800049,2289,2248.300049,2269.75,2205.264648,3493374
19-08-2020,TCS,2276.350098,2284.600098,2252.5,2256.600098,2192.488281,2843005
20-08-2020,TCS,2257,2276.550049,2240.050049,2252.850098,2188.844971,2895164
21-08-2020,TCS,2260,2271,2241.050049,2248.600098,2184.715576,1975294
24-08-2020,TCS,2250.600098,2259.949951,2230,2248.100098,2184.22998,2167966
25-08-2020,TCS,2245,2250,2233.550049,2242.649902,2178.934326,1663419
26-08-2020,TCS,2242,2259.899902,2216.449951,2253.5,2189.476318,2618149
27-08-2020,TCS,2266,2287.350098,2241.75,2248.399902,2184.52124,3579393
28-08-2020,TCS,2268.399902,2279.949951,2235.100098,2238.550049,2174.950928,2941136
31-08-2020,TCS,2240,2276.199951,2228,2257.25,2193.119873,6018154
01-09-2020,TCS,2269,2278,2241.300049,2246.350098,2182.529785,3610908
02-09-2020,TCS,2247,2268.75,2241.649902,2265.149902,2200.794922,2084137
03-09-2020,TCS,2268,2324,2268,2299.5,2234.169678,4654146
04-09-2020,TCS,2275,2324.25,2262.949951,2288.800049,2223.773438,5231303
07-09-2020,TCS,2289,2343.5,2283.350098,2327.050049,2260.936768,4620401
08-09-2020,TCS,2335.949951,2390.449951,2327.050049,2348.199951,2281.48584,7453998
09-09-2020,TCS,2325,2359,2320,2327.649902,2261.52002,3866535
10-09-2020,TCS,2335,2348.5,2324.300049,2331.149902,2264.920166,2308813
11-09-2020,TCS,2330.949951,2383,2330.149902,2374.100098,2306.650146,4145424
14-09-2020,TCS,2384.100098,2505.75,2381.850098,2491.399902,2420.617188,7512131
15-09-2020,TCS,2491.399902,2538,2464.600098,2491.399902,2420.617188,7318770
16-09-2020,TCS,2488.949951,2507.600098,2477.300049,2503,2431.887939,3074003
17-09-2020,TCS,2480,2495.75,2450.600098,2460.949951,2391.032715,4828176
18-09-2020,TCS,2485,2500.399902,2436.399902,2449.899902,2380.296143,4183256
21-09-2020,TCS,2465,2504.899902,2452.149902,2465.300049,2395.259277,4598809
22-09-2020,TCS,2485,2555,2458,2522.949951,2451.27124,7499613
23-09-2020,TCS,2510,2519.850098,2409,2467.449951,2397.347656,7502280
24-09-2020,TCS,2450,2450,2302.600098,2332.25,2265.989014,8424708
25-09-2020,TCS,2368,2440,2352.100098,2422.300049,2353.480469,8228267
28-09-2020,TCS,2440,2444,2366,2426.300049,2357.366943,4347166
29-09-2020,TCS,2434.850098,2511.050049,2426.300049,2488.399902,2417.702393,6995811
30-09-2020,TCS,2489,2505,2460,2492.300049,2421.492188,3917166
01-10-2020,TCS,2510,2540,2492.300049,2523.449951,2451.756836,2610337
05-10-2020,TCS,2620,2728.100098,2603.050049,2705.800049,2628.92627,17412105
06-10-2020,TCS,2736,2736,2650.100098,2714.300049,2637.18457,9846367
07-10-2020,TCS,2742,2770,2703,2735.949951,2658.219727,9656101
