Date,Category,Open,High,Low,Close,Adj Close,Volume
26-12-2012,HCL,159.25,160.475006,158.25,158.612503,129.396408,1297916
27-12-2012,HCL,159.375,159.375,155.287506,156.324997,127.530258,3306052
28-12-2012,HCL,156.75,158.699997,155.5,156.574997,127.734177,1438688
31-12-2012,HCL,156.475006,157.225006,154,154.675003,126.184158,2061996
01-01-2013,HCL,156.225006,156.975006,154.962494,155.537506,126.887817,1223180
02-01-2013,HCL,156.5,156.712494,155.212494,156.3125,127.52005,2322316
03-01-2013,HCL,157.5,158,156.012497,156.487503,127.662827,4041084
04-01-2013,HCL,157.0625,159.100006,156.75,158.512497,129.314835,4405880
07-01-2013,HCL,159.75,159.75,156.524994,156.975006,128.060501,1205952
08-01-2013,HCL,156.737503,158.887497,156.175003,158.675003,129.447357,2580932
09-01-2013,HCL,158.5,160.712494,158.162506,158.962494,129.681931,2559260
10-01-2013,HCL,159.625,162.925003,159.274994,160.399994,130.85463,3364128
11-01-2013,HCL,163.5,164.362503,160.774994,161.212494,131.517502,6828592
14-01-2013,HCL,162.5,169,162.100006,168.199997,137.21785,12102412
15-01-2013,HCL,169.25,170.300003,165.5625,166.024994,135.443558,4186764
16-01-2013,HCL,166.625,170.237503,164.600006,168.449997,137.421814,10660852
17-01-2013,HCL,175.5,180.324997,172.399994,176,143.581146,29586880
18-01-2013,HCL,175.25,179.1875,175.125,176.412506,143.917694,8911400
21-01-2013,HCL,175.037506,179.512497,174.375,178.800003,146.279984,4523228
22-01-2013,HCL,179,179,173.662506,174.412506,142.69046,2742436
23-01-2013,HCL,175,175.987503,166.0625,169.100006,138.344238,11598412
24-01-2013,HCL,169.225006,170.75,165.875,166.587494,136.288651,4735396
25-01-2013,HCL,167.925003,171.125,166.0625,170.262497,139.295334,5296860
28-01-2013,HCL,169.75,176,169.75,174.149994,142.475739,7459896
29-01-2013,HCL,174.125,175.725006,171.925003,172.975006,141.514435,5634676
30-01-2013,HCL,173.699997,174.975006,171.3125,172.25,140.921295,4817056
31-01-2013,HCL,172.425003,175.675003,170.024994,172,140.716751,9893804
01-02-2013,HCL,172.487503,174.225006,170.537506,171.987503,140.706528,2876756
04-02-2013,HCL,171.987503,173.125,170,170.550003,139.530426,2509300
05-02-2013,HCL,169.0625,170.375,167.125,167.774994,137.260178,3933688
06-02-2013,HCL,169.175003,169.324997,167.324997,167.512497,137.045471,11367776
07-02-2013,HCL,167.112503,167.975006,166.399994,167.1875,136.77951,4135276
08-02-2013,HCL,167.5,169.0625,166.574997,167.550003,137.076126,6208728
11-02-2013,HCL,168.5,168.5,163,164.875,134.887619,17760612
12-02-2013,HCL,165,170.087494,163.487503,169.625,138.773727,4948684
13-02-2013,HCL,170.5,178.574997,170.487503,177.337494,145.083466,11434616
14-02-2013,HCL,177.5,179.75,175.362503,177.0625,144.858505,9397740
15-02-2013,HCL,176.625,177,173.137497,174.25,142.557541,5011932
18-02-2013,HCL,174.375,175.862503,172.0625,172.800003,141.371262,3825096
19-02-2013,HCL,173,177.175003,172.3125,176.375,144.296036,2620520
20-02-2013,HCL,175.5,181.675003,174.925003,180.712494,147.84465,15294124
21-02-2013,HCL,179.324997,183.112503,179.3125,180.050003,147.302597,8070544
22-02-2013,HCL,179.387497,182,178.75,180.0625,147.31279,4848304
25-02-2013,HCL,180.375,183.737503,179.287506,183.387497,150.033112,3427332
26-02-2013,HCL,183.75,184.149994,181.137497,181.675003,148.632065,4070164
27-02-2013,HCL,182,182.75,177.824997,179.949997,147.22081,2711884
28-02-2013,HCL,180.3125,182.800003,179.975006,180.850006,147.957169,5751912
01-03-2013,HCL,180.524994,182.387497,179.050003,180.612503,147.762848,4185324
04-03-2013,HCL,179.087494,182.25,177.899994,178.862503,146.331131,3710256
05-03-2013,HCL,178.762497,187.199997,178.762497,186.412506,152.507965,7964048
06-03-2013,HCL,187,189.487503,186.649994,189.074997,154.686157,4185976
07-03-2013,HCL,188.887497,193.487503,188.887497,192.850006,157.774612,7889252
08-03-2013,HCL,193.262497,195.737503,191.899994,193.287506,158.132507,12723888
11-03-2013,HCL,192.762497,196.475006,192.762497,195.725006,160.126678,10133052
12-03-2013,HCL,195.100006,195.375,191.675003,193.362503,158.193909,4722176
13-03-2013,HCL,192.5,195.899994,192.337494,194.649994,159.247208,6109100
14-03-2013,HCL,195,199.024994,193.287506,197.887497,161.895859,5563356
15-03-2013,HCL,198.25,200.850006,197.574997,197.987503,161.977692,5285708
18-03-2013,HCL,196.800003,201.375,196.512497,200.512497,164.043457,5934792
19-03-2013,HCL,200.162506,200.475006,195.087494,195.387497,159.850571,6497364
20-03-2013,HCL,195.274994,196.074997,192.274994,193.550003,158.34729,10002516
21-03-2013,HCL,193.625,196.024994,192.75,193.274994,158.122299,4612020
22-03-2013,HCL,192.074997,193.975006,190.787506,191.987503,157.06897,4516588
25-03-2013,HCL,192.75,193.137497,190,191.774994,156.895111,5216056
26-03-2013,HCL,192.412506,194.725006,192.024994,193.850006,158.592712,3586592
28-03-2013,HCL,197.625,201.25,195,198.75,162.601486,24468836
01-04-2013,HCL,198.762497,200,195.5625,197.125,161.272049,1620592
02-04-2013,HCL,198.1875,199.699997,196.850006,198.962494,162.775375,2992776
03-04-2013,HCL,200.25,201.8125,194.149994,195.137497,159.645981,4182904
04-04-2013,HCL,193.725006,194.149994,184.824997,186.375,152.47728,6570244
05-04-2013,HCL,185.5625,191.199997,185.5625,189.237503,154.819138,5343432
08-04-2013,HCL,189.237503,191.75,185.274994,186.337494,152.446533,3010860
09-04-2013,HCL,187.8125,188.699997,184.649994,185.125,151.45459,4507564
10-04-2013,HCL,185.5,192.9375,184.125,191.25,156.465591,3796480
11-04-2013,HCL,192.449997,198.425003,191.75,197.675003,161.722,5224088
12-04-2013,HCL,189.75,195.324997,189.6875,194.024994,158.735901,9597216
15-04-2013,HCL,193.75,196,190.8125,191.237503,156.455353,9824632
16-04-2013,HCL,189.975006,192.612503,189.425003,190.699997,156.015686,7339540
17-04-2013,HCL,201.300003,202.5,186.262497,187.824997,153.663513,28222348
18-04-2013,HCL,189.199997,192,182.662506,184.0625,150.585358,9565588
22-04-2013,HCL,185,186,179.0625,180.287506,147.898727,11641000
23-04-2013,HCL,181.199997,184.4375,180.399994,183.037506,150.154663,8919768
25-04-2013,HCL,183.75,183.75,178.587494,179.762497,147.468033,7982256
26-04-2013,HCL,179.324997,179.324997,169.412506,171.0625,140.331009,14659260
29-04-2013,HCL,170.762497,175.712494,168.237503,175.199997,143.725189,7340976
30-04-2013,HCL,174.8125,181.100006,174.8125,180.350006,147.949997,7386976
02-05-2013,HCL,180.362503,187.800003,180.350006,183.9375,150.89299,13483624
03-05-2013,HCL,185.25,189.175003,185,187.612503,153.907776,9582080
06-05-2013,HCL,188.25,192.25,187,187.5,153.81546,6847016
07-05-2013,HCL,188.75,190,185.850006,188.375,154.533264,7104564
08-05-2013,HCL,188.75,189.850006,187.3125,187.725006,154.000061,4516352
09-05-2013,HCL,188.625,195.899994,188.25,192.537506,157.947937,8729028
10-05-2013,HCL,193.375,195.225006,192.75,193.725006,158.922119,5857196
13-05-2013,HCL,194.125,194.175003,188.462494,189.600006,155.538223,3741036
14-05-2013,HCL,190.5,191.125,184.024994,186.274994,152.810562,5783876
15-05-2013,HCL,186.512497,188.75,184.75,186.387497,152.902817,6634336
16-05-2013,HCL,186.949997,187.287506,183.75,184.725006,151.539047,3496504
17-05-2013,HCL,184.850006,187.350006,179.162506,179.987503,147.652603,6403588
20-05-2013,HCL,180.524994,183.725006,180.0625,181.949997,149.262558,3265484
21-05-2013,HCL,183,185.862503,182.574997,184.162506,151.07756,4222380
22-05-2013,HCL,184.75,188.25,184.5,185.912506,152.513168,4347576
23-05-2013,HCL,187,187.737503,182.75,184.212494,151.118546,4821008
24-05-2013,HCL,184.574997,186.987503,182.75,184.387497,151.262115,2910452
27-05-2013,HCL,184.0625,187.350006,183.037506,185.425003,152.11322,2576904
28-05-2013,HCL,186.4375,186.75,184.050003,186.212494,152.759262,2901148
29-05-2013,HCL,186.875,189.949997,186.162506,186.875,153.302795,4270132
30-05-2013,HCL,186.487503,187.824997,183.824997,185.5,152.174805,4277368
31-05-2013,HCL,186.5,187.850006,185.012497,186.212494,152.759262,5051248
03-06-2013,HCL,187.925003,187.925003,183.774994,185.537506,152.205566,2848988
04-06-2013,HCL,186.5,186.5,182.875,183.899994,150.862213,1948328
05-06-2013,HCL,184.712494,184.712494,180.300003,181.699997,149.057404,1839204
06-06-2013,HCL,180.75,187.375,180.25,186.912506,153.333527,3382144
07-06-2013,HCL,185.25,188.475006,185.25,186.050003,152.625992,3713360
10-06-2013,HCL,187.25,189.112503,186.3125,188.362503,154.523041,7422292
11-06-2013,HCL,189.050003,193.175003,187.5,188.925003,154.984528,6363000
12-06-2013,HCL,188.475006,192.425003,188.125,190.912506,156.614929,4490080
13-06-2013,HCL,191.225006,191.6875,188.1875,189.387497,155.363846,6391744
14-06-2013,HCL,191.199997,191.612503,187.262497,190.925003,156.625168,3832808
17-06-2013,HCL,190.5,194.725006,189.137497,194.074997,159.209274,4248740
18-06-2013,HCL,194.175003,195.399994,192.862503,194.949997,159.927124,3965100
19-06-2013,HCL,195,195.6875,194.024994,194.9375,159.916824,4030392
20-06-2013,HCL,194.25,194.25,189.625,189.962494,155.835541,3152420
21-06-2013,HCL,190,191.600006,187.5,189.6875,155.610046,2996392
24-06-2013,HCL,190.25,191.824997,188.587494,190.1875,156.020157,3464660
25-06-2013,HCL,189.5,191.75,186.25,187.762497,154.030807,3422596
26-06-2013,HCL,188.25,193,186.25,191.762497,157.312225,3512944
27-06-2013,HCL,193.737503,200,193.149994,198.850006,163.126495,7696940
28-06-2013,HCL,200,200,192.475006,194,159.147751,6568320
01-07-2013,HCL,194.975006,194.975006,188.949997,189.600006,155.538223,2742568
02-07-2013,HCL,190.5,193.175003,190,191.524994,157.117371,2463896
03-07-2013,HCL,190.512497,194,189.162506,191.925003,157.44548,3266880
04-07-2013,HCL,191.512497,200.5,191.512497,199.9375,164.018539,6883720
05-07-2013,HCL,200.274994,201.75,198.050003,198.912506,163.177673,2890504
08-07-2013,HCL,200.675003,205.399994,199.762497,204.699997,167.925491,4591276
09-07-2013,HCL,204.125,207.037506,203.75,205.6875,168.735565,3513816
10-07-2013,HCL,205.6875,211,205.5,209.899994,172.191299,4127192
11-07-2013,HCL,210.5,212.25,208.100006,210.162506,172.406647,3493012
12-07-2013,HCL,212.5,216.3125,211.837494,215.649994,176.90831,4853628
15-07-2013,HCL,215.125,220.737503,215.125,218.8125,179.50264,3786484
16-07-2013,HCL,216,221.225006,215.625,219.25,179.861542,3098124
17-07-2013,HCL,218.350006,222.175003,218.324997,218.8125,179.50264,3321512
18-07-2013,HCL,219.725006,219.725006,213.875,214.712494,176.139191,4242288
19-07-2013,HCL,216.699997,226.725006,216.699997,223.0625,182.989105,9537080
22-07-2013,HCL,223.75,224.875,219.212494,222.5625,182.578949,3851664
23-07-2013,HCL,222.8125,226.462494,222.8125,225.112503,184.670868,4931300
24-07-2013,HCL,223.649994,226.987503,222.512497,225.024994,184.59906,3090068
25-07-2013,HCL,225,228.225006,223.25,225.600006,185.07077,4243444
26-07-2013,HCL,227.399994,229.725006,225.449997,225.949997,185.357895,5295436
29-07-2013,HCL,226.25,226.925003,223.087494,224.199997,183.922318,3827536
30-07-2013,HCL,226.75,228.737503,225.5,226.412506,185.737366,6222296
31-07-2013,HCL,229.5,237.475006,219.25,234.387497,192.279541,16167372
01-08-2013,HCL,237.75,237.875,231.637497,232.675003,190.874725,6363796
02-08-2013,HCL,233.25,237.362503,231.600006,233.987503,191.951431,5528720
05-08-2013,HCL,234.0625,240.25,234.0625,237.412506,194.761139,4003976
06-08-2013,HCL,237.25,240,235.012497,236.112503,193.694733,3769488
07-08-2013,HCL,238,239,224.712494,226.649994,185.932098,5661036
08-08-2013,HCL,224.5,227.587494,220.875,226.475006,185.788559,5307584
12-08-2013,HCL,228.5,234,225.762497,233.337494,191.418228,4591444
13-08-2013,HCL,234.5,237.925003,233.75,235.149994,192.905136,3725304
14-08-2013,HCL,236.237503,236.725006,228.212494,230.050003,188.721359,5897512
16-08-2013,HCL,229.75,235.237503,226.5,230.25,188.885406,8401384
19-08-2013,HCL,232.25,234.362503,228.6875,232.862503,191.02858,5959248
20-08-2013,HCL,233.600006,233.600006,223.162506,224.787506,184.404251,5191016
21-08-2013,HCL,223.412506,228.449997,220.324997,221.475006,181.686859,5213524
22-08-2013,HCL,220.524994,226.662506,217.925003,225.587494,185.060471,4733996
23-08-2013,HCL,225.262497,238.25,224.649994,236.587494,194.084381,7902228
26-08-2013,HCL,235.162506,241.625,234.649994,236.137497,193.71521,5192304
27-08-2013,HCL,235,240.237503,235,236.925003,194.361267,3159176
28-08-2013,HCL,235.75,246.225006,235.712494,245.037506,201.016342,6561592
29-08-2013,HCL,245.25,256.537506,242.587494,254.412506,208.707108,9258668
30-08-2013,HCL,252.899994,261.225006,252.475006,260.112488,213.383087,6049048
02-09-2013,HCL,257.5,262.5,257.5,259.587494,212.952393,3931360
03-09-2013,HCL,260,261.700012,255,255.962494,209.978607,4718252
04-09-2013,HCL,256.200012,262.712494,253.75,259.825012,213.147293,6988140
05-09-2013,HCL,260.549988,261.174988,252.774994,254.975006,209.168594,5768332
06-09-2013,HCL,254,260.337494,250.774994,254.237503,208.563553,5481388
10-09-2013,HCL,253.5,268.237488,252.800003,265.662506,217.93605,8011760
11-09-2013,HCL,267.487488,270.3125,262.875,266.637512,218.735916,4176852
12-09-2013,HCL,268.875,270.462494,263.774994,268.587494,220.335571,5773264
13-09-2013,HCL,268.587494,270.024994,259.587494,261.4375,214.470032,6290308
16-09-2013,HCL,263.212494,263.5,246.0625,249.100006,204.349014,10046268
17-09-2013,HCL,250.3125,259.950012,250.25,259.287506,212.706314,3625604
18-09-2013,HCL,262.5,262.5,254.587494,257.200012,210.993835,3725976
19-09-2013,HCL,257.25,259.462494,249.024994,256,210.009399,5247480
20-09-2013,HCL,259.950012,266.899994,257.399994,265.450012,217.761719,4133648
23-09-2013,HCL,264.125,274.8125,264.125,272.75,223.750244,5997308
24-09-2013,HCL,271.149994,275.987488,267.137512,268.149994,219.976624,5725484
25-09-2013,HCL,268.762512,270.237488,263.399994,265.75,218.007751,5015716
26-09-2013,HCL,266.387512,267.350006,261.049988,263.0625,215.803131,6380440
27-09-2013,HCL,262.350006,271,261.25,268.1875,220.007385,4014632
30-09-2013,HCL,268.975006,276,268,271.799988,222.970917,5254356
01-10-2013,HCL,271.375,272.5,265.962494,267.774994,219.668991,2051744
03-10-2013,HCL,270,278.9375,268.75,276.149994,226.539429,8287912
04-10-2013,HCL,275.3125,279.875,273.100006,274.200012,224.939774,5397444
07-10-2013,HCL,275.075012,282.387512,275,279.837494,229.564453,5895704
08-10-2013,HCL,279.987488,279.987488,275.850006,276.662506,226.959854,2544784
09-10-2013,HCL,276.524994,281,275.137512,277.950012,228.015991,5126556
10-10-2013,HCL,277.950012,282.5,277.950012,279.412506,229.21579,5806820
11-10-2013,HCL,283.75,292.100006,279.625,289.362488,237.37822,10934984
14-10-2013,HCL,291.25,292,288.799988,289.962494,237.870529,6419404
15-10-2013,HCL,294,294.612488,289.1875,290.287506,238.137131,5579340
17-10-2013,HCL,291.25,292.075012,269.262512,270.762512,222.119812,16121608
18-10-2013,HCL,270.75,277.350006,267.774994,275.649994,226.129257,7820096
21-10-2013,HCL,276.5,278.549988,263.075012,271.024994,222.335098,8981476
22-10-2013,HCL,274.125,279.125,271.325012,277.225006,227.84166,5073020
23-10-2013,HCL,279.950012,279.975006,268.774994,276.662506,227.379318,4021456
24-10-2013,HCL,275.25,277.5,262.25,263.662506,216.695068,7210448
25-10-2013,HCL,261.225006,271.975006,260.587494,269.6875,221.646774,6109920
28-10-2013,HCL,267.75,271.075012,264.5,265.712494,218.379898,3539636
29-10-2013,HCL,266.274994,271.200012,266.200012,270.149994,222.026947,4523612
30-10-2013,HCL,271,273.600006,266.024994,271.487488,223.126175,3709464
31-10-2013,HCL,274,277.899994,271.537506,273.837494,225.057556,7494488
01-11-2013,HCL,274.1875,279.975006,274.024994,275.774994,226.649948,5212456
05-11-2013,HCL,273.024994,277.450012,270.512512,275.25,226.21846,3171148
06-11-2013,HCL,275.25,277.924988,269.725006,270.762512,222.530304,4078512
07-11-2013,HCL,273.475006,280.850006,272.600006,275.774994,226.649948,3972848
08-11-2013,HCL,275.625,283.125,275.0625,278.575012,228.951172,4594308
11-11-2013,HCL,278.75,284.475006,274.174988,275.5,226.42395,3360592
12-11-2013,HCL,276.5,280.125,273.325012,274.350006,225.47879,4512768
13-11-2013,HCL,272.5,278,272.5,274.037506,225.221924,3054692
14-11-2013,HCL,272.337494,275.9375,269.387512,271.149994,222.848785,2580632
18-11-2013,HCL,268.4375,278.587494,267.174988,274.075012,225.252823,3925068
19-11-2013,HCL,275.875,278.5,274.625,275.674988,226.567657,3945228
20-11-2013,HCL,277.375,278.887512,270.637512,271.725006,223.32135,2153208
21-11-2013,HCL,273.100006,274.375,264.4375,265.475006,218.184677,3041036
22-11-2013,HCL,265.024994,266.837494,262.100006,262.5625,215.790985,4398836
25-11-2013,HCL,260.75,267.375,260.75,263.25,216.356079,3398352
26-11-2013,HCL,261.75,267.112488,261,264.9375,217.742981,6000408
27-11-2013,HCL,265.024994,268,263.875,264.637512,217.496414,2826432
28-11-2013,HCL,266.25,268.600006,264.399994,265.537506,218.236099,3658696
29-11-2013,HCL,265.625,273.5625,265.625,271.5,223.136414,3602484
02-12-2013,HCL,270.600006,285,270.600006,283.1875,232.74202,4515568
03-12-2013,HCL,282.5,285,277.774994,279.600006,229.793564,3753980
04-12-2013,HCL,280.049988,283.5,277.825012,279.149994,229.423737,2375652
05-12-2013,HCL,282.5,283,275.337494,277.174988,227.800598,3172604
06-12-2013,HCL,276,283.25,276,281.649994,231.478409,2035128
09-12-2013,HCL,282.950012,287.5,280.674988,285.850006,234.930267,4063508
10-12-2013,HCL,284.512512,291.462494,284.5,288.712494,237.282776,12426016
